('college physics i laboratory', 'phys 125')
('general physics ii', 'phys 132')
('general physics iii', 'phys 133')
('general physics ia', 'phys 141')
('special problems for undergraduates', 'phys 200')
('modern physics i', 'phys 211')
('classical mechanics i', 'phys 305')
('methods of theoretical physics i', 'phys 320')
('quantum physics laboratory i', 'phys 340')
('special problems for advanced undergraduates', 'phys 400')
('research experience for advanced undergraduates', 'phys 404')
('quantum mechanics ii', 'phys 406')
('electromagnetic fields and waves i', 'phys 408')
('solid state physics', 'phys 412')
('senior project i', 'phys 461')
('senior project ii', 'phys 462')
('california constitution and government', 'pols 111')
('american and california government', 'pols 112')
('political inquiry', 'pols 180')
('introduction to international relations', 'pols 225')
('introduction to comparative politics', 'pols 229')
('basic concepts of political thought', 'pols 230')
('judicial process', 'pols 245')
('foundations of mock trial', 'pols 295')
('the american presidency', 'pols 315')
('critical issues in american politics', 'pols 338')
('american constitutional law', 'pols 341')
('civil rights in america', 'pols 343')
('civil liberties', 'pols 344')
('public policy and administration', 'pols 351')
('research design', 'pols 359')
('data analysis in political science', 'pols 361')
('comparative law', 'pols 384')
('government internship', 'pols 386')
('research internship', 'pols 387')
('special problems for advanced undergraduates', 'pols 400')
('politics of the global economy', 'pols 427')
('political communication', 'pols 435')
('technology and international development', 'pols 452')
('senior project i', 'pols 461')
('senior project ii', 'pols 462')
('independent study', 'pols 500')
('research design', 'pols 510')
('public policy', 'pols 515')
('policy internship', 'pols 586')
('graduate seminar', 'pols 590')
('orientation to the psychology major', 'psy 102')
('special problems for undergraduates', 'psy 200')
('general psychology', 'psy 201')
('general psychology', 'psy 202')
('laboratory in group activities', 'psy 251')
('social psychology', 'psy 252')
('family psychology', 'psy 254')
('developmental psychology', 'psy 256')
('behavior in organizations', 'psy 302')
('personality', 'psy 305')
('adolescence', 'psy 306')
('psychology of aging', 'psy 318')
('health psychology', 'psy 320')
('the helping relationship', 'psy 323')
('research methods in psychology', 'psy 329')
('quantitative research methods for the behavioral sciences', 'psy 333')
('biopsychology', 'psy 340')
('teamwork', 'psy 350')
('behavioral disorders in childhood', 'psy 356')
('cognition', 'psy 357')
('introduction to clinical and counseling psychology', 'psy 370')
('multicultural psychology', 'psy 372')
('forensic psychology', 'psy 375')
('special problems for advanced undergraduates', 'psy 400')
('special problems: experiential learning', 'psy 401')
('abnormal psychology', 'psy 405')
('sensation and perception', 'psy 430')
('research internship i', 'psy 448')
('research internship ii', 'psy 449')
('supervised fieldwork i', 'psy 453')
('supervised field work ii', 'psy 454')
('child abuse and neglect', 'psy 460')
('senior project seminar', 'psy 461')
('senior project', 'psy 462')
('the social psychology of prejudice', 'psy 475')
('cognitive neuroscience', 'psy 480')
('individual study', 'psy 500')
('marriage & family therapy: professional identity theory and practice', 'psy 520')
('child and adolescent psychopathology', 'psy 535')
('individual therapy: theory and application', 'psy 560')
('advanced psychotherapies', 'psy 568')
('counseling clinic practicum', 'psy 569')
('advanced family therapy: theory and application', 'psy 571')
('traineeship: marital and family therapy', 'psy 576')
('research methods for counseling psychology', 'psy 585')
('thesis', 'psy 599')
('introduction to the experience industry', 'rpta 101')
('orientation and college success in experience industry management', 'rpta 110')
('introduction to parks and outdoor recreation', 'rpta 112')
('introduction to hospitality and travel', 'rpta 114')
('sociocultural dimensions of work and leisure', 'rpta 201')
('experience design', 'rpta 210')
('professionalism and customer experiences', 'rpta 221')
('leadership and diverse groups', 'rpta 255')
('hospitality convention and meeting management', 'rpta 317')
('strategic event planning', 'rpta 320')
('environmental leadership and community engagement', 'rpta 328')
('directed field experience', 'rpta 330')
('risk management for the experience industry', 'rpta 342')
('assessment and evaluation of experience industry management', 'rpta 360')
('experiential marketing strategies for experience industry management', 'rpta 370')
('special problems for advanced undergraduates', 'rpta 400')
('principles of experience industry management', 'rpta 405')
('interpreting experience industry data analytics', 'rpta 416')
('financial management in the experience industry', 'rpta 424')
('senior project in experience industry management', 'rpta 460')
('senior project', 'rpta 461')
('pre-internship seminar', 'rpta 463')
('internship', 'rpta 465')
('leadership practice', 'rpta 472')
('religion dialogue and society', 'rels 201')
('judaism', 'rels 304')
('hinduism', 'rels 306')
('approaches to religion and spirituality', 'rels 344')
('religion gender and society', 'rels 370')
('religion and violence', 'rels 374')
('special problems for advanced undergraduates', 'rels 400')
('supplemental workshops in science', 'scm 150')
('seminar for science and math tutors', 'scm 220')
('seminar for learning assistants', 'scm 230')
('early field experience', 'scm 300')
('comparative societies', 'soc 110')
('social problems', 'soc 111')
('special problems for undergraduates', 'soc 200')
('us race and ethnic relations', 'soc 216')
('social work and social welfare institutions', 'soc 301')
('criminology', 'soc 302')
('sociology of the family', 'soc 306')
('sociology of genders and sexualities', 'soc 311')
('global race and ethnic relations', 'soc 315')
('social stratification', 'soc 323')
('sociology of the life cycle', 'soc 326')
('quantitative research methods', 'soc 355')
('special problems for advanced undergraduates', 'soc 400')
('crime and violence', 'soc 402')
('social theory', 'soc 421')
('internship', 'soc 440')
('senior project i', 'soc 461')
('senior project ii', 'soc 462')
('introductory soil science', 'ss 120')
('soil health and plant nutrition', 'ss 221')
('soil morphology', 'ss 321')
('internship in environmental earth and soil sciences', 'ss 339')
('special problems for advanced undergraduates', 'ss 400')
('senior project - environmental soil physics', 'ss 424')
('soil judging', 'ss 444')
('individual study in soil science', 'ss 500')
('thesis', 'ss 599')
('elementary spanish i', 'span 101')
('elementary spanish ii', 'span 102')
('elementary spanish iii', 'span 103')
('intermediate spanish i', 'span 201')
('intermediate spanish ii', 'span 202')
('intermediate spanish iii', 'span 203')
('introduction to spanish linguistics', 'span 207')
('introduction to hispanic readings', 'span 233')
('advanced composition in spanish', 'span 301')
('advanced conversation and composition in spanish', 'span 302')
('introduction to english-spanish translation', 'span 303')
('significant works in spanish', 'span 305')
('advanced literature in spanish', 'span 410')
('instructional methods for learners with autism', 'sped 587')
('developing compliant individualized education plans', 'sped 588')
('introduction to statistical reasoning', 'stat 130')
('introduction to the discipline of statistics', 'stat 150')
('special problems for undergraduates', 'stat 200')
('introduction to statistical concepts and methods', 'stat 217')
('applied statistics for the life sciences', 'stat 218')
('statistical inference for management i', 'stat 251')
('statistical inference for management ii', 'stat 252')
('statistics i', 'stat 301')
('introduction to probability and simulation', 'stat 305')
('statistical methods for engineers', 'stat 312')
('applied experimental design and regression models', 'stat 313')
('statistical methods for food science', 'stat 314')
('probability and statistics for engineers and scientists', 'stat 321')
('applied regression analysis', 'stat 324')
('statistical computing with sas', 'stat 330')
('statistical computing with r', 'stat 331')
('probability and random processes for engineers', 'stat 350')
('special problems for advanced undergraduates', 'stat 400')
('multilevel and mixed modeling', 'stat 414')
('statistical analysis of time series', 'stat 416')
('survey sampling and methodology', 'stat 421')
('probability theory', 'stat 425')
('senior project i', 'stat 461')
('senior project ii', 'stat 462')
('statistical methods', 'stat 511')
('applied experimental design and regression models', 'stat 513')
('applied regression analysis', 'stat 524')
('statistical computing with sas', 'stat 530')
('statistical computing with r', 'stat 531')
('statistical methods for engineers', 'stat 542')
('first year theatre experience', 'th 201')
('introduction to theatre', 'th 210')
('costume construction i', 'th 225')
('theatre history i', 'th 227')
('theatre history ii', 'th 228')
('stagecraft i', 'th 230')
('voice and diction for the stage', 'th 260')
('stage make-up', 'th 270')
('internship', 'th 285')
('script analysis', 'th 290')
('costume construction ii', 'th 325')
('stagecraft ii', 'th 330')
('mainstage rehearsal and performance', 'th 345')
('mainstage production', 'th 355')
('special problems for advanced undergraduates', 'th 400')
('acting iii', 'th 425')
('lighting design', 'th 434')
('senior project seminar', 'th 461')
('advanced internship', 'th 480')
('university studies', 'univ 100')
('the global environment', 'univ 350')
("appropriate technology for the world's people: development", 'univ 391')
("appropriate technology for the world's people: development", 'univ 491')
('global wine and viticulture', 'wvit 102')
('fundamentals of enology', 'wvit 202')
('basic viticulture', 'wvit 233')
('survey of grape growing and winemaking', 'wvit 300')
('advanced viticulture - fall', 'wvit 331')
('internship wine and viticulture', 'wvit 339')
('branded wine marketing', 'wvit 343')
('special problems for advanced undergraduates', 'wvit 400')
('winemaking i', 'wvit 404')
('grape pest management', 'wvit 414')
('sensory evaluation of wine', 'wvit 442')
('senior project - wine business', 'wvit 460')
('senior project - enology and viticulture', 'wvit 464')
('senior project - research experience in enology or viticulture', 'wvit 465')
('reasoning argumentation and writing on gender and sexuality', 'wgs 145')
("introduction to women's and gender studies in the united states", 'wgs 201')
("contemporary issues in women's and gender studies", 'wgs 301')
('sociology of genders and sexualities', 'wgs 311')
('feminist ethics gender sexuality and society', 'wgs 336')
('sexuality studies', 'wgs 340')
('queer ethnic studies', 'wgs 345')
('gender race culture science & technology', 'wgs 350')
('religion gender and society', 'wgs 370')
('intersectional feminist art histories', 'wgs 375')
('special problems for advanced undergraduates', 'wgs 400')
("women's and gender studies / queer studies internship", 'wgs 467')
('special problems for undergraduates', 'wlc 200')
('humanities in world cultures', 'wlc 310')
('special problems for advanced undergraduates', 'wlc 400')
('senior project', 'wlc 460')
('aerospace systems engineering and integration', 'aero 220')
('aerospace gas dynamics and heat transfer', 'aero 303')
('aerospace structural analysis i', 'aero 331')
('fundamentals of systems engineering', 'aero 350')
('space environments i', 'aero 355')
('aircraft dynamics and control', 'aero 420')
('aircraft design ii', 'aero 444')
('spacecraft design ii', 'aero 448')
('introduction to aerospace systems engineering', 'aero 450')
('cooperative education experience', 'aero 494')
('cooperative education experience', 'aero 495')
('boundary-layer theory', 'aero 522')
('spacecraft thermal/fluid control', 'aero 526')
('advanced aerospace composite design', 'aero 532')
('finite elements for aerospace structural analysis', 'aero 533')
('spacecraft systems design', 'aero 546')
('advanced control theory', 'aero 553')
('advanced orbital mechanics', 'aero 557')
('aerodynamic research and development i', 'aero 568')
('cooperative education experience', 'aero 593')
('cooperative education experience', 'aero 594')
('cooperative education experience', 'aero 595')
('agribusiness credit and finance', 'agb 310')
('agricultural policy', 'agb 312')
('agriculture economic analysis', 'agb 313')
('rural property appraisal', 'agb 326')
('food retail management', 'agb 404')
('agribusiness marketing research methods', 'agb 405')
('agribusiness marketing planning', 'agb 406')
('advanced agricultural policy', 'agb 412')
('senior project - agribusiness consulting', 'agb 463')
('horticulture and landscape design', 'aeps 127')
('pomology i', 'aeps 132')
('environmental horticulture enterprise project i', 'aeps 212')
('precision farming', 'aeps 244')
('introduction to plant breeding', 'aeps 304')
('vertebrate pest management', 'aeps 327')
('greenhouse vegetable enterprise project', 'aeps 334')
('potted plant production', 'aeps 342')
('abiotic plant problems', 'aeps 350')
('experimental techniques and analysis', 'aeps 351')
('advanced weed management', 'aeps 406')
('organic crop production systems', 'aeps 420')
('nursery crop production', 'aeps 424')
('disease and pest control systems for ornamental plants', 'aeps 427')
('cropping systems', 'aeps 445')
('applied systematics for agriculture', 'aeps 575')
('software applications for agricultural publications', 'agc 207')
('digital communication in agriculture and science', 'agc 225')
('agcircle enterprise', 'agc 290')
('new media communication strategies in agriculture', 'agc 301')
('fairgrounds and facility management', 'agc 318')
('agricultural publications', 'agc 407')
('agricultural youth conferences', 'aged 220')
('internship in agricultural education', 'aged 339')
('computer applications in agricultural education', 'aged 410')
('organizing and teaching agriculture', 'aged 424')
('student teaching in agricultural education', 'aged 440')
('student teaching practicum', 'aged 441')
('field experience - agricultural education', 'aged 513')
('laboratory organization and management in agricultural education', 'aged 523')
('teaching agriculture in higher education', 'aged 536')
('advanced leadership practice: poly royal rodeo', 'ag 412')
('issues affecting california agriculture', 'ag 452')
('graduate seminar', 'ag 581')
('livestock show management', 'asci 212')
('safe handling of animal-based foods for consumers', 'asci 215')
('advanced beef cattle system management', 'asci 311')
('poultry meat production and processing', 'asci 330')
('animal welfare and ethics', 'asci 340')
('equine exercise physiology', 'asci 347')
('ruminant nutrition', 'asci 355')
('veterinary pharmacology', 'asci 366')
('rangeland improvements', 'asci 370')
('applied biotechnology in animal science', 'asci 403')
('applied animal embryology and assisted reproduction', 'asci 406')
('applied animal behavior science', 'asci 410')
('advanced livestock event planning', 'asci 412')
('haccp for meat and poultry operations', 'asci 415')
('meat industry study tour', 'asci 425')
('rangeland assessment and planning', 'asci 460')
('archaeological laboratory methods', 'ant 311')
('human behavioral ecology', 'ant 345')
('structural cad for building design', 'arce 257')
('history of structures', 'arce 260')
('steel design i', 'arce 303')
('timber design', 'arce 304')
('masonry design', 'arce 305')
('numerical analysis laboratory', 'arce 354')
('dynamics of framed structures', 'arce 412')
('interdisciplinary capstone project', 'arce 415')
('foundation design', 'arce 422')
('concrete structures design and constructability laboratory', 'arce 452')
('nonlinear structural behavior ii', 'arce 503')
('finite element method for building structures', 'arce 504')
('advanced structural systems', 'arce 546')
('design and visual communication 1.2', 'arch 132')
('history of world architecture: middle ages - 18th century', 'arch 218')
('architectural technology fundamentals 2.2', 'arch 242')
('architectural design 2.2', 'arch 252')
('architectural systems integration 3.2', 'arch 307')
('advanced delineation', 'arch 313')
('native american architecture and place', 'arch 326')
('architectural design 3.2', 'arch 352')
('issues in contemporary professional practice', 'arch 443')
('architectural design 4.2', 'arch 452')
('advanced computer-aided fabrication in architecture', 'arch 461')
('topics in architectural practice', 'arch 462')
('art and design foundation studies ii', 'art 103')
('art history - renaissance through baroque eras', 'art 212')
('typography i', 'art 238')
('intermediate painting', 'art 309')
('history of photography', 'art 314')
('art history - art since 1945', 'art 315')
('asian art survey', 'art 317')
('editorial photography', 'art 329')
('typography ii', 'art 338')
('intermediate sculpture', 'art 348')
('computing for interactive arts capstone i', 'art 350')
('digital 3d modeling and design', 'art 384')
('advertising photography', 'art 427')
('graphic design iii', 'art 437')
('digital video ii', 'art 483')
('introduction to stars and galaxies', 'astr 102')
('planetary systems', 'astr 301')
('plant diversity and ecology', 'bio 114')
('introduction to organismal form and function', 'bio 162')
('biology of plants and animals', 'bio 211')
('biodiversity of california', 'bio 222')
('service learning in the health professions', 'bio 301')
('biology of cancer', 'bio 305')
('invertebrate zoology', 'bio 336')
('advanced anatomy and physiology: muscle and locomotion', 'bio 409')
('biogeography', 'bio 415')
('hematology', 'bio 428')
('behavioral ecology', 'bio 442')
('spatial ecology', 'bio 447')
('biology of organisms', 'bio 502')
('communicating biology to general audiences', 'bio 509')
('proposal writing for biological research', 'bio 561')
('introduction to biomedical engineering analysis', 'bmed 102')
('electrical engineering concepts for biomedical engineering', 'bmed 355')
('biomedical entrepreneurship', 'bmed 401')
('biomechanics', 'bmed 410')
('medical device evaluation and the fda approval process', 'bmed 422')
('micro/nano fabrication', 'bmed 434')
('microfabrication laboratory', 'bmed 435')
('biomedical engineering design ii: senior project', 'bmed 456')
('modeling of biomedical systems', 'bmed 520')
('bioseparations and clinical diagnostics', 'bmed 535')
('3-d solids modeling', 'brae 152')
('agricultural systems analysis', 'brae 203')
('servo hydraulics', 'brae 302')
('agricultural safety', 'brae 321')
('principles of agricultural electrification', 'brae 324')
('measurements and computer interfacing', 'brae 328')
('irrigation theory', 'brae 331')
('internal combustion engines', 'brae 335')
('landscape irrigation', 'brae 337')
('mechanical systems analysis', 'brae 343')
('agricultural systems management ii', 'brae 419')
('equipment engineering ii', 'brae 422')
('food and agriculture process water engineering', 'brae 436')
('drip/micro irrigation', 'brae 438')
('irrigation project design', 'brae 533')
('taxonomy of vascular plants', 'bot 313')
('special problems for undergraduates', 'bus 200')
('introduction to design thinking', 'bus 234')
('managing technology in the international legal environment', 'bus 311')
('funding and managing startup companies', 'bus 330')
('technology-based professional sales', 'bus 348')
('cultivating human capital', 'bus 388')
('introduction to business negotiation for entrepreneurs', 'bus 389')
('database systems in business', 'bus 393')
('the legal environment of international business', 'bus 410')
('volunteer income tax assistance - senior project', 'bus 416')
('financial engineering and risk management', 'bus 444')
('international marketing', 'bus 446')
('management consulting and change management', 'bus 477')
('people analytics', 'bus 480')
('launching and growing the technology start-up', 'bus 487')
('business analytics', 'bus 497')
('undergraduate seminar i', 'chem 203')
('organic chemistry ii', 'chem 217')
('organic chemistry laboratory for life sciences ii', 'chem 220')
('organic chemistry laboratory ii', 'chem 221')
('physical chemistry ii', 'chem 352')
('physical chemistry laboratory', 'chem 354')
('molecular biology', 'chem 373')
('chemistry of drugs and poisons', 'chem 377')
('advanced organic chemistry - mechanisms', 'chem 414')
('instrumental analysis', 'chem 439')
('polymers and coatings internship', 'chem 449')
('research methods in child development', 'cd 329')
('developmental issues in education', 'cd 350')
('learning in out-of-school time', 'cd 351')
("children's development in diverse cultures", 'cd 424')
("assessing children's development and environments", 'cd 431')
('elementary mandarin chinese ii', 'chin 102')
('intermediate mandarin chinese ii', 'chin 202')
('urban design studio i', 'crp 202')
('theories and methods of urban design', 'crp 204')
('cities: form culture and evolution', 'crp 211')
('planning theory', 'crp 314')
('fiscal and project feasibility', 'crp 315')
('cities in a global world', 'crp 334')
('environmental planning methods', 'crp 342')
('community planning lab ii', 'crp 411')
('land use law', 'crp 420')
('climate action planning', 'crp 440')
('principles of urban design', 'crp 448')
('introduction to visual communication and gis', 'crp 512')
('demographic and analytic tools', 'crp 516')
('land use and planning law', 'crp 535')
('principles of environmental planning', 'crp 545')
('community and regional planning studio ii', 'crp 554')
('design principles in civil engineering', 'ce 112')
('structural dynamics', 'ce 407')
('highway geometrics and design', 'ce 422')
('public transportation', 'ce 424')
('coastal hydraulics i', 'ce 431')
('groundwater hydraulics and hydrology', 'ce 434')
('heavy civil temporary structures and shoring', 'ce 436')
('hydraulic systems engineering', 'ce 440')
('integrated structural design', 'ce 454')
('senior design project i', 'ce 466')
('environmental compliance and permitting', 'ce 474')
('transportation safety', 'ce 526')
('computer applications in water resources with geographic info systems (gis)', 'ce 536')
('environmental hydraulics', 'ce 539')
('ductile design of steel structures', 'ce 553')
('advanced fiber reinforced polymer (frp) strengthening of reinforced concrete structures', 'ce 556')
('graduate seminar ii', 'ce 592')
('reasoning argumentation and writing', 'coms 145')
('intergroup communication', 'coms 315')
('media effects', 'coms 384')
('communication media and politics', 'coms 386')
('environmental communication', 'coms 390')
('advanced organizational communication', 'coms 413')
('family communication', 'coms 428')
('introduction to hardware security', 'cpe 426')
('capstone ii', 'cpe 450')
('introduction to computer graphics', 'cpe 471')
('advanced real time embedded systems', 'cpe 542')
('computing for all i', 'csc 121')
('software engineering i', 'csc 308')
('database modeling design and implementation', 'csc 366')
('interactive entertainment engineering', 'csc 378')
('software construction', 'csc 405')
('wireless security', 'csc 425')
('compiler construction', 'csc 431')
('knowledge based systems', 'csc 481')
('deep learning', 'csc 487')
('selected advanced topics', 'csc 490')
('selected advanced laboratory', 'csc 496')
('advanced algorithm design and analysis', 'csc 549')
('operating systems', 'csc 550')
('topics in advanced data mining', 'csc 566')
('distributed computing', 'csc 569')
('service / experiential learning', 'cm 420')
('heavy civil temporary structures and shoring', 'cm 436')
('milk processing and inspection', 'dsci 233')
('dairy animal health safety and applied technology', 'dsci 333')
('dairy farm consultation', 'dsci 412')
('advanced dairy herd management', 'dsci 432')
('graduate seminar in dairy science', 'dsci 581')
('cooperative education experience in dairy science', 'dsci 585')
('intermediate jazz dance', 'danc 233')
('dance composition', 'danc 340')
('dance production', 'danc 346')
('bioinformatics capstone i', 'data 441')
('data science capstone i', 'data 451')
('introduction to ethnic studies', 'es 114')
('selected topics', 'es 270')
('native american architecture and place', 'es 326')
('the filipina/o american experience', 'es 335')
('critical race theory', 'es 380')
('fieldwork in comparative ethnic studies', 'es 450')
('rocks and minerals', 'ersc 223')
('special problems for advanced undergraduates', 'ersc 400')
('industrial organization', 'econ 403')
('economics of energy and resources', 'econ 432')
('urban economics', 'econ 434')
('learning to teach k-8 health and physical education with diverse populations', 'educ 402')
('literacy language and culture in content area classrooms', 'educ 416')
('bilingual literacy', 'educ 423')
('learning to teach k-8 social studies with diverse populations', 'educ 431')
('educating individuals with exceptional needs', 'educ 440')
('secondary field experience in general and/or special education', 'educ 447')
('teaching performance assessment seminar', 'educ 450')
('multiple subject clinical practice ii', 'educ 454')
('multiple subject clinical practice seminar ii', 'educ 455')
('clinical practice iii', 'educ 479')
('educational program management and evaluation', 'educ 515')
('educational personnel supervision and evaluation', 'educ 516')
('integrative approaches to curriculum', 'educ 523')
('assessment strategies for special education', 'educ 550')
('multicultural counseling', 'educ 556')
('counseling theories', 'educ 560')
('legal and ethical issues in counseling', 'educ 564')
('educational research methods', 'educ 589')
('research application in education', 'educ 590')
('intro c programming with a hardware emphasis', 'ee 261')
('classical control systems', 'ee 302')
('introduction to communication systems', 'ee 314')
('microcontrollers for everyone', 'ee 322')
('classical control systems laboratory', 'ee 342')
('power systems analysis ii', 'ee 407')
('power electronics ii', 'ee 411')
('advanced analog circuits', 'ee 412')
('digital signal processing', 'ee 419')
('sustainable electric energy conversion', 'ee 420')
('micro/nano fabrication', 'ee 423')
('introduction to remote sensing', 'ee 424')
('computer vision', 'ee 428')
('automotive engineering for a sustainable future', 'ee 434')
('wireless communications', 'ee 440')
('advanced analog circuits laboratory', 'ee 452')
('digital signal processing laboratory', 'ee 459')
('microfabrication laboratory', 'ee 473')
('wireless communications laboratory', 'ee 480')
('electric machines theory', 'ee 511')
('control systems theory', 'ee 513')
('microwave device electronics', 'ee 529')
('advanced microwave laboratory', 'ee 541')
('the learn by doing lab teaching practicum', 'engr 322')
('interdisciplinary senior design project ii', 'engr 460')
('interdisciplinary entrepreneurial senior design project ii', 'engr 464')
('process thermodynamics', 'enve 304')
('noise and vibration control', 'enve 309')
('water chemistry and water quality measurements', 'enve 434')
('sustainable solid waste engineering', 'enve 439')
('environmental health and safety', 'enve 455')
('senior project design laboratory ii', 'enve 467')
('biological wastewater treatment processes engineering', 'enve 536')
('writing and rhetoric stretch (part ii)', 'engl 132')
('introduction to literary studies', 'engl 202')
('sequence iii: mid-seventeenth to late eighteenth century', 'engl 205')
('introduction to romanticist through modernist literature', 'engl 253')
('sequence vi: late nineteenth to mid-twentieth century', 'engl 305')
('translingual rhetorical inquiry and writing', 'engl 312')
('women writers of the twentieth and twenty-first centuries', 'engl 345')
('the modern novel', 'engl 350')
('film directors', 'engl 372')
('the linguistic structure of modern english', 'engl 390')
('english clinical experience seminar', 'engl 425')
('topics in british literature', 'engl 439')
('selected advanced topics', 'engl 470')
('approaches to teaching english to speakers of other languages', 'engl 498')
('seminar in american literature', 'engl 511')
('seminar in british literature', 'engl 512')
('implementing sustainable principles', 'edes 408')
('research methods and data analysis', 'esci 502')
('advanced environmental management', 'esci 590')
('food processing operations', 'fsn 204')
('elements of food processing', 'fsn 230')
('sensory evaluation of food', 'fsn 311')
('fermented foods', 'fsn 340')
('foodservice operations ii', 'fsn 344')
('food analysis', 'fsn 368')
('food plant sanitation and prerequisite programs', 'fsn 370')
('advanced sport nutrition & exercise metabolism', 'fsn 405')
('community nutrition', 'fsn 416')
('nutrition counseling', 'fsn 417')
('food engineering', 'fsn 444')
('advanced food safety', 'fsn 575')
('elementary french ii', 'fr 102')
('intermediate french ii', 'fr 202')
('significant works in french', 'fr 305')
('applications in remote sensing and gis', 'geog 328')
('geography of latin america', 'geog 370')
('geography of international development', 'geog 408')
('applied meteorology and climatology', 'geog 415')
('introduction to geology', 'geol 102')
('the geologic record: fossils and the history of life', 'geol 203')
('computation and visualization in the geosciences', 'geol 303')
('field-geology methods', 'geol 401')
('elementary german ii', 'ger 102')
('intermediate german ii', 'ger 202')
('advanced german conversation and grammar', 'ger 302')
('collaborative industry project', 'gsb 503')
('accounting for managers', 'gsb 511')
('managerial economics', 'gsb 523')
('managerial finance', 'gsb 531')
('entrepreneurship and new venture management', 'gsb 556')
('managing change', 'gsb 595')
('collaborative industry project', 'gsb s503 ssd')
('orientation to graphic communication', 'grc 102')
('digital file preparation and workflow', 'grc 203')
('introduction to contemporary print management and manufacturing', 'grc 204')
('flexographic printing technology', 'grc 316')
('web development and content management', 'grc 338')
('web design and production', 'grc 339')
('digital printing and emerging technologies in graphic communication', 'grc 402')
('strategic trends and profitability issues in print and digital media', 'grc 411')
('production management for print and digital media', 'grc 421')
('human resource management issues for print and digital media', 'grc 422')
('mobile user experience', 'grc 429')
('injury prevention', 'hlth 310')
('applied epidemiology', 'hlth 318')
('media and technology in health promotion', 'hlth 320')
('global health', 'hlth 410')
('health promotion program implementation and evaluation', 'hlth 435')
('western civilization: reformation to the present', 'hist 111')
('survey of california history', 'hist 208')
('world history i', 'hist 210')
('the trans-atlantic slave trade', 'hist 308')
('modern east asia', 'hist 316')
('civil war america', 'hist 321')
('modern america', 'hist 322')
('history of network and information technologies', 'hist 355')
('african-american history from 1865', 'hist 406')
('history-social sciences student teaching seminar', 'hist 425')
('history of the american west southwest borderlands and california', 'hist 433')
('topics and issues in comparative history', 'hist 445')
('graduate study in history', 'hist 504')
('graduate seminar in european history', 'hist 506')
('race culture and politics in the united states', 'hnrs 112')
('philosophical classics: knowledge and reality', 'hnrs 230')
('calculus iv', 'hnrs 241')
('leadership: group dynamics', 'hnrs 262')
('research and information skills for honors students', 'hnrs 265')
('gender race culture science & technology', 'hnrs 353')
('literary themes', 'hnrs 380')
('subtractive manufacturing processes for mechanical designs i', 'ime 145')
('project organization and management', 'ime 303')
('computer-aided manufacturing ii', 'ime 336')
('industrial engineering in healthcare', 'ime 424')
('selected advanced topics', 'ime 470')
('senior design project ii', 'ime 482')
('design of experiments', 'ime 527')
('advanced operations research', 'ime 541')
('applied human factors', 'ime 543')
('advanced topics in engineering economy', 'ime 544')
('industrial power systems', 'itp 150')
('personal leadership - 7 habits', 'itp 203')
('manufacturing processes and materials', 'itp 260')
('industrial automation', 'itp 390')
('fiber-based packaging', 'itp 408')
('instrumental analysis of packaging polymers', 'itp 412')
('packaging laws & regulations', 'itp 414')
('supply chain and logistics', 'itp 415')
('commercialization of new technologies', 'itp 428')
('healthcare packaging', 'itp 430')
('senior project i', 'itp 461')
('introduction to media arts and technologies', 'isla 240')
('media arts and technologies: cinematic process', 'isla 341')
('advanced interdisciplinary studies seminar', 'isla 440')
('advanced project-based learning in science technology & society', 'isla 456')
('senior project', 'isla 461')
('elementary italian ii', 'ital 102')
('elementary japanese ii', 'jpns 102')
('introduction to radio broadcasting', 'jour 220')
('web audio and video', 'jour 303')
('electronic news gathering', 'jour 348')
('data journalism', 'jour 350')
('media innovation and entrepreneurship', 'jour 385')
('multimedia production for public relations and advertising', 'jour 403')
('feature writing', 'jour 407')
('public relations campaigns', 'jour 413')
('intermediate bowling', 'kine 112')
('soccer', 'kine 139')
('ultimate disc', 'kine 140')
('flag football', 'kine 141')
('introductory principles of exercise science and sport', 'kine 240')
('introduction to perspectives in physical activity', 'kine 278')
('adapted physical activity', 'kine 307')
('exercise and health gerontology', 'kine 408')
('exercise prescription for diseased and special populations', 'kine 449')
('principles of digital communication', 'la 171')
('design fundamentals ii', 'la 203')
('history of landscape architecture: ancient civilizations through colonial america', 'la 211')
('site engineering techniques and applications', 'la 241')
('professional practice', 'la 370')
('cultural environments (ilc)', 'la 433')
('project design and implementation (ilc)', 'la 434')
('professional practice (ilc)', 'la 435')
('traditional and digital media communications (ilc)', 'la 436')
('technology and community engagement', 'laes 411')
('storytelling: modern applications of traditional narrative', 'ls 310')
('advanced arts integration for the k-8 classroom', 'ls 412')
('survey of marine biology', 'msci 111')
('marine mammals birds and reptiles', 'msci 324')
('marine conservation and policy', 'msci 428')
('introduction to materials engineering design ii', 'mate 120')
('materials laboratory iii', 'mate 235')
('introduction to materials thermodynamics', 'mate 280')
('noncrystalline material systems', 'mate 310')
('transport phenomena ii', 'mate 326')
('structural materials systems', 'mate 350')
('materials characterization techniques', 'mate 401')
('materials characterization theory', 'mate 402')
('nanoscale engineering', 'mate 410')
('corrosion engineering', 'mate 425')
('welding metallurgy and joining of advanced materials', 'mate 440')
('joining of advanced materials laboratory', 'mate 445')
('selected advanced topics', 'mate 570')
('nature of modern math', 'math 112')
('precalculus algebra ii', 'math 117')
('calculus for the life sciences i', 'math 161')
